time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,flightNumber
520600,10/10/2019 19:06,19.28343306,-99.13872486,1.968504,,,7354.423858,0,0.576125347,10,0,15.115,7354.423858,1.968504,0.894776,0.660223118,0,0,-0.223694,185.9,0.2,-0.2,0,0,1024,1024,1614,1024,186.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.423858,1.968504,10,Assisted_Takeoff,,2
520700,10/10/2019 19:06,19.28343306,-99.13872486,1.968504,,,7354.423858,0,0.578093851,10,0,15.115,7354.423858,1.968504,0.894776,0.660223118,0,0,0,185.9,0.3,-0.3,0,0,1024,1024,1448,1024,186.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.423858,1.968504,10,Assisted_Takeoff,,2
520800,10/10/2019 19:06,19.28343307,-99.13872477,1.968504,,,7354.423858,0,0.594629284,10,0,15.115,7354.423858,1.968504,0.894776,0.660223118,0,0,0,185.7,0.6,-0.4,0,0,1024,1024,1106,1024,186.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.423858,1.968504,10,Assisted_Takeoff,,2
520900,10/10/2019 19:06,19.2834331,-99.13872474,1.968504,,,7354.423858,0,0.606381253,10,0,15.115,7354.423858,1.968504,0.894776,0.660223118,0,0,-0.223694,185,2.8,-0.3,0,0,1024,1024,1389,1024,186.7,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.423858,1.968504,10,Assisted_Takeoff,,2
521100,10/10/2019 19:06,19.28343333,-99.13872466,2.296588,,,7354.751942,0.447388,0.69643703,10,0,15.115,7354.751942,2.296588,0.894776,0.69643703,0.447388,0,-0.894776,183.1,3.4,0.6,0,0,1024,1024,1024,1024,186.5,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.751942,2.296588,6,P-GPS,,2
521200,10/10/2019 19:06,19.2834336,-99.13872454,2.296588,,,7354.751942,0.447388,0.801748713,10,0,15.115,7354.751942,2.296588,0.894776,0.801748713,0.447388,0,-1.342164,182.3,2.4,0.9,0,0,1024,1024,1024,1024,186.3,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.751942,2.296588,6,P-GPS,,2
521300,10/10/2019 19:06,19.28343383,-99.13872454,2.296588,,,7354.751942,0.671082,0.877342548,10,0,15.115,7354.751942,2.296588,0.894776,0.877342548,0.671082,0,-1.11847,181.9,1.5,1,0,0,1024,1024,1283,1024,186,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7354.751942,2.296588,6,P-GPS,,2
521400,10/10/2019 19:06,19.28343432,-99.13872435,2.624672,,,7355.080026,0.671082,1.06701447,10,0,15.115,7355.080026,2.624672,0.894776,1.06701447,0.671082,0,-1.11847,181.8,0.7,0.9,0,0,1024,1024,1493,1024,185.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7355.080026,2.624672,6,P-GPS,,2
521500,10/10/2019 19:06,19.28343458,-99.13872435,2.952756,,,7355.40811,0.447388,1.153946887,10,0,15.115,7355.40811,2.952756,0.894776,1.153946887,0.671082,0,-1.11847,182,-0.2,0.9,0,0,1024,1024,1216,1024,185.5,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7355.40811,2.952756,6,P-GPS,,2
521600,10/10/2019 19:06,19.28343477,-99.13872433,3.28084,,,7355.736194,0.447388,1.221637178,11,0,15.115,7355.736194,3.28084,0.894776,1.221637178,0.447388,0,-1.342164,181.9,-1.2,0.7,0,0,1024,1024,1024,1024,185.1,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7355.736194,3.28084,6,P-GPS,,2
521800,10/10/2019 19:06,19.28343528,-99.13872436,3.608924,,,7356.064278,0.447388,1.396056475,11,0,15.115,7356.064278,3.608924,0.894776,1.396056475,0.447388,0,-1.565858,181.5,-1.8,0.9,0,0,1024,1024,1075,1024,184.9,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7356.064278,3.608924,6,P-GPS,,2
521900,10/10/2019 19:06,19.28343548,-99.13872439,3.937008,,,7356.392362,0.223694,1.461289417,11,0,15.115,7356.392362,3.937008,0.894776,1.461289417,0.223694,0,-1.11847,181.7,-2.8,0.7,0,0,1024,1024,1439,1024,184.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7356.392362,3.937008,6,P-GPS,,2
522000,10/10/2019 19:06,19.28343572,-99.13872446,4.265092,,,7356.720446,0.223694,1.53918312,11,0,15.115,7356.720446,4.265092,0.894776,1.53918312,0.223694,0,-0.894776,181.8,-3.4,0.2,0,0,1024,1024,1568,1024,184.6,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7356.720446,4.265092,6,P-GPS,,2
522200,10/10/2019 19:06,19.28343649,-99.13872461,4.593176,,,7357.04853,0,1.802739559,11,0,15.115,7357.04853,4.593176,0.894776,1.802739559,0,0,-1.342164,181.6,-2.4,-0.4,0,0,1024,1024,1486,1024,184.5,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7357.04853,4.593176,6,P-GPS,,2
522200,10/10/2019 19:06,19.28343649,-99.13872461,4.593176,,,7357.04853,0,1.802739559,11,0,15.115,7357.04853,4.593176,0.894776,1.802739559,0,0,-1.342164,181.6,-2.4,-0.4,0,0,1024,1024,1448,1024,184.4,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7357.04853,4.593176,6,P-GPS,,2
522300,10/10/2019 19:06,19.28343654,-99.13872463,4.92126,,,7357.376614,0,1.820226436,11,0,15.115,7357.376614,4.92126,0.894776,1.820226436,0,0,-2.23694,181.2,-1.5,-0.5,0,0,1024,1024,1247,1024,184.2,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7357.376614,4.92126,6,P-GPS,,2
522400,10/10/2019 19:06,19.28343627,-99.13872456,5.249344,,,7357.704698,0,1.727477089,11,0,15.115,7357.704698,5.249344,0.894776,1.820226436,0,0,-3.131716,180.9,-0.6,-0.2,0,0,1024,1024,1024,1024,184.1,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7357.704698,5.249344,6,P-GPS,,2
522500,10/10/2019 19:06,19.28343631,-99.13872455,5.577428,,,7358.032782,0,1.742355699,11,0,15.115,7358.032782,5.577428,0.894776,1.820226436,0,0,-3.579104,181.1,-0.2,0,0,0,1024,1024,1024,1024,183.9,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7358.032782,5.577428,6,P-GPS,,2
522700,10/10/2019 19:06,19.28343649,-99.13872475,6.56168,,,7359.017034,0,1.795334703,11,0,15.115,7359.017034,6.56168,0.894776,1.820226436,0,0,-2.684328,182.4,-1.8,0.1,0,0,1024,1024,1091,1024,183.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7359.017034,6.56168,6,P-GPS,,2
522800,10/10/2019 19:06,19.28343649,-99.13872479,6.889764,,,7359.345118,0,1.791542052,11,0,15.115,7359.345118,6.889764,0.894776,1.820226436,0,0,-2.013246,183.1,-2.4,-0.2,0,0,1024,1024,1339,1024,183.8,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7359.345118,6.889764,6,P-GPS,,2
522900,10/10/2019 19:06,19.28343646,-99.13872478,7.217848,,,7359.673202,0,1.780866199,11,0,15.115,7359.673202,7.217848,0.894776,1.820226436,0,0,-1.565858,183.4,-2.6,-0.4,0,0,1024,1024,1437,1024,183.7,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7359.673202,7.217848,6,P-GPS,,2
523000,10/10/2019 19:06,19.28343657,-99.13872503,7.545932,,,7360.001286,0,1.811230373,11,0,15.115,7360.001286,7.545932,0.894776,1.820226436,0,0,-2.013246,183.4,-2,-0.4,0,0,1024,1024,1425,1024,183.7,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7360.001286,7.545932,6,P-GPS,,2
523100,10/10/2019 19:06,19.28343651,-99.138725,7.874016,,,7360.32937,0,1.789652288,11,0,15.115,7360.32937,7.874016,0.894776,1.820226436,0,0,-2.460634,183,-0.9,-0.7,0,0,1024,1024,1458,1024,183.7,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7360.32937,7.874016,6,P-GPS,,2
523300,10/10/2019 19:06,19.28343653,-99.13872483,8.858268,,,7361.313622,0,1.806276305,11,0,15.115,7361.313622,8.858268,0.894776,1.820226436,0,0,-4.026492,181.9,0.4,-0.7,0,0,1024,1024,1337,1024,183.7,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7361.313622,8.858268,6,P-GPS,,2
523400,10/10/2019 19:06,19.28343667,-99.13872487,9.514436,,,7361.96979,0,1.852965939,11,0,15.115,7361.96979,9.514436,0.894776,1.852965939,0,0,-4.250186,181.7,-0.4,-0.1,0,0,1024,1024,1139,1024,183.7,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7361.96979,9.514436,6,P-GPS,,2
523400,10/10/2019 19:06,19.28343667,-99.13872487,9.514436,,,7361.96979,0,1.852965939,11,0,15.115,7361.96979,9.514436,0.894776,1.852965939,0,0,-4.250186,181.7,-0.4,-0.1,0,0,1024,1024,1024,1024,183.6,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7361.96979,9.514436,6,P-GPS,,2
523600,10/10/2019 19:06,19.28343689,-99.13872484,10.498688,,,7362.954042,0,1.932952818,11,0,15.115,7362.954042,10.498688,0.894776,1.932952818,0,0,-3.131716,182.4,-2.9,0.1,0,0,1024,1024,1024,1024,183.6,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7362.954042,10.498688,6,P-GPS,,2
523600,10/10/2019 19:06,19.28343689,-99.13872484,10.498688,,,7362.954042,0,1.932952818,11,0,15.115,7362.954042,10.498688,0.894776,1.932952818,0,0,-3.131716,182.4,-2.9,0.1,0,0,1024,1024,1024,1024,183.5,-2.4,44,3.774,3.78,3.779,3.786,0,0,1.461,134.51,7362.954042,10.498688,6,P-GPS,,2
523700,10/10/2019 19:06,19.28343689,-99.13872479,11.154856,,,7363.61021,0,1.937441007,11,0,14.586,7363.61021,11.154856,0.894776,1.937441007,0,0,-2.460634,182.8,-3.3,0.1,0,0,1024,1024,1024,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7363.61021,11.154856,6,P-GPS,,2
524000,10/10/2019 19:06,19.28343667,-99.13872479,11.811024,,,7364.266378,0,1.856453471,11,0,14.586,7364.266378,11.811024,0.894776,1.937441007,0,0,-0.894776,183.5,-2.8,0,0,0,1024,1024,1403,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7364.266378,11.811024,6,P-GPS,,2
524100,10/10/2019 19:06,19.28343658,-99.13872478,11.811024,,,7364.266378,0,1.825685754,11,0,14.586,7364.266378,11.811024,0.894776,1.937441007,0,0,-0.447388,183.6,-2.3,-0.2,0,0,1024,1024,1684,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7364.266378,11.811024,6,P-GPS,,2
524200,10/10/2019 19:06,19.28343661,-99.13872465,11.811024,,,7364.266378,0,1.842860951,11,0,14.586,7364.266378,11.811024,0.894776,1.937441007,0,0,-0.671082,183.5,-1.6,-0.6,0,0,1024,1024,1684,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7364.266378,11.811024,6,P-GPS,,2
524300,10/10/2019 19:06,19.2834366,-99.13872471,12.139108,,,7364.594462,0.223694,1.836069613,11,0,14.586,7364.594462,12.139108,0.894776,1.937441007,0,0.223694,-1.565858,183.2,-0.6,-0.8,0,0,1024,1024,1684,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7364.594462,12.139108,6,P-GPS,,2
524400,10/10/2019 19:06,19.28343655,-99.13872464,12.467192,,,7364.922546,0,1.82223431,11,0,14.586,7364.922546,12.467192,0.894776,1.937441007,0,0,-2.460634,182.9,0,-0.3,0,0,1024,1024,1061,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7364.922546,12.467192,6,P-GPS,,2
524700,10/10/2019 19:06,19.28343656,-99.13872467,14.107612,,,7366.562966,0,1.825311738,11,0,14.586,7366.562966,14.107612,0.894776,1.937441007,0,0,-4.250186,183.1,-1.6,0,0,0,1024,1024,1024,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7366.562966,14.107612,6,P-GPS,,2
524800,10/10/2019 19:06,19.28343653,-99.13872426,14.76378,,,7367.219134,0.223694,1.844084705,11,0,14.586,7367.219134,14.76378,0.894776,1.937441007,-0.223694,0,-3.802798,183.7,-2.5,-0.2,0,0,1024,1024,1024,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7367.219134,14.76378,6,P-GPS,,2
524900,10/10/2019 19:06,19.28343648,-99.13872448,15.419948,,,7367.875302,0.223694,1.806666724,11,0,14.586,7367.875302,15.419948,0.894776,1.937441007,-0.223694,0,-2.908022,184.3,-3.1,0.1,0,0,1024,1024,1024,1024,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7367.875302,15.419948,6,P-GPS,,2
525000,10/10/2019 19:06,19.28343635,-99.1387242,15.748032,,,7368.203386,0.223694,1.786131947,11,0,14.586,7368.203386,15.748032,0.894776,1.937441007,-0.223694,0,-2.23694,184.8,-3.6,0.6,0,0,1024,1024,1024,1101,183.5,-2.4,44,3.642,3.602,3.63,3.669,0,0,15.568,134.51,7368.203386,15.748032,6,P-GPS,,2
525100,10/10/2019 19:06,19.28343617,-99.13872412,16.076116,,,7368.53147,0.447388,1.728399005,11,0,14.596,7368.53147,16.076116,0.894776,1.937441007,-0.447388,0,-1.565858,185.3,-3.5,1.3,0,0,1024,1024,1024,1491,184.8,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7368.53147,16.076116,6,P-GPS,,2
525200,10/10/2019 19:06,19.28343601,-99.13872395,16.076116,,,7368.53147,0.447388,1.691328794,11,0,14.596,7368.53147,16.076116,0.894776,1.937441007,-0.447388,0,-1.565858,187.6,-2.8,1.8,0,0,1024,1024,1024,1424,187.6,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7368.53147,16.076116,6,P-GPS,,2
525400,10/10/2019 19:06,19.28343565,-99.13872394,16.4042,,,7368.859554,0.447388,1.570849788,11,0,14.596,7368.859554,16.4042,0.894776,1.937441007,-0.447388,0,-0.894776,200.4,-1.2,1.6,0,0,1024,1024,1024,1069,191,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7368.859554,16.4042,6,P-GPS,,2
525500,10/10/2019 19:06,19.28343542,-99.13872409,16.4042,,,7368.859554,0.7158208,1.473205428,11,0,14.596,7368.859554,16.4042,0.894776,1.937441007,-0.671082,-0.223694,-0.671082,205.2,-0.9,0.7,0,0,1024,1024,1024,1024,194.9,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7368.859554,16.4042,6,P-GPS,,2
525500,10/10/2019 19:06,19.28343542,-99.13872409,16.4042,,,7368.859554,0.7158208,1.473205428,11,0,14.596,7368.859554,16.4042,0.894776,1.937441007,-0.671082,-0.223694,-0.671082,205.2,-0.9,0.7,0,0,1024,1024,1024,1024,199.9,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7368.859554,16.4042,6,P-GPS,,2
525700,10/10/2019 19:06,19.28343519,-99.13872403,16.732284,,,7369.187638,0.4921268,1.402217893,11,0,14.596,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,-0.671082,208.4,-0.3,0.2,0,0,1024,1024,1024,1482,199.9,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7369.187638,16.732284,6,P-GPS,,2
525700,10/10/2019 19:06,19.28343519,-99.13872403,16.732284,,,7369.187638,0.4921268,1.402217893,11,0,14.596,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,-0.671082,208.4,-0.3,0.2,0,0,1024,1024,1024,1496,206.2,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7369.187638,16.732284,6,P-GPS,,2
525800,10/10/2019 19:06,19.28343537,-99.13872379,16.732284,,,7369.187638,0.447388,1.494589943,11,0,14.596,7369.187638,16.732284,0.894776,1.937441007,-0.447388,0,-0.223694,211.2,-0.3,0.1,0,0,1024,1024,1024,1684,209.8,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7369.187638,16.732284,6,P-GPS,,2
526000,10/10/2019 19:06,19.28343473,-99.13872409,16.732284,,,7369.187638,0.4921268,1.241292691,12,0,14.596,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,0,228.5,0,-0.5,0,0,1024,1024,1024,1684,214.9,-2.4,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7369.187638,16.732284,6,P-GPS,,2
526100,10/10/2019 19:06,19.28343465,-99.13872417,16.732284,,,7369.187638,0.4921268,1.204868805,12,0,14.596,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,0,240.5,0.6,-0.9,0,0,1024,1024,1024,1684,222.5,-2.5,44,3.634,3.648,3.653,3.661,0,0,15.943,134.51,7369.187638,16.732284,6,P-GPS,,2
526100,10/10/2019 19:06,19.28343465,-99.13872417,16.732284,,,7369.187638,0.447388,1.204868805,12,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,0,240.5,0.6,-0.9,0,0,1024,1024,1024,1548,233.1,-2.5,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7369.187638,16.732284,6,P-GPS,,2
526300,10/10/2019 19:06,19.28343409,-99.13872416,16.4042,,,7368.859554,0.447388,1.020830085,12,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.447388,0,0,265.1,1.5,0,0,0,1024,1024,1024,1024,257.3,-2.5,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.859554,16.4042,6,P-GPS,,2
526500,10/10/2019 19:06,19.28343351,-99.13872454,16.076116,,,7368.53147,0.447388,0.773618791,12,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.447388,0,0.223694,281.7,0.9,1.2,0,0,1024,1024,1024,1024,267.9,-2.5,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.53147,16.076116,6,P-GPS,,2
526600,10/10/2019 19:06,19.28343299,-99.13872465,16.076116,,,7368.53147,0.4921268,0.589708024,11,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,0,284.7,0.5,1.8,0,0,1024,1024,1024,1024,276.2,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.53147,16.076116,6,P-GPS,,2
526700,10/10/2019 19:06,19.28343269,-99.13872491,15.748032,,,7368.203386,0.4921268,0.448559726,11,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,0,286.5,0.4,2.5,0,0,1024,1024,1024,1024,280.9,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.203386,15.748032,6,P-GPS,,2
526800,10/10/2019 19:06,19.28343229,-99.13872506,15.748032,,,7368.203386,0.4921268,0.300205062,12,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.447388,-0.223694,0,287.6,0.4,2.6,0,0,1024,1024,1024,1024,283.5,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.203386,15.748032,6,P-GPS,,2
526900,10/10/2019 19:06,19.28343211,-99.13872518,15.748032,,,7368.203386,0.3131716,0.222522645,12,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.223694,-0.223694,-0.223694,288.3,0.5,3,0,0,1024,1024,1024,1024,285.2,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.203386,15.748032,6,P-GPS,,2
527000,10/10/2019 19:06,19.283432,-99.13872521,15.748032,,,7368.203386,0.223694,0.186862867,11,0,14.426,7369.187638,16.732284,0.894776,1.937441007,-0.223694,0,-0.223694,288.9,0.7,3.3,0,0,1024,1024,1024,1024,286.2,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.203386,15.748032,6,P-GPS,,2
527100,10/10/2019 19:06,19.28343191,-99.13872528,15.748032,,,7368.203386,0,0.145133863,11,0,14.426,7369.187638,16.732284,0.894776,1.937441007,0,0,0,289.2,0.9,3.1,0,0,1024,1024,1024,1024,287,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.203386,15.748032,6,P-GPS,,2
527200,10/10/2019 19:06,19.28343168,-99.13872538,15.748032,,,7368.203386,0,0.072719819,11,0,14.426,7369.187638,16.732284,0.894776,1.937441007,0,0,0,289.5,0.9,2.9,0,0,1024,1024,1110,1024,287.6,-2.4,44,3.595,3.613,3.606,3.611,0,0,17.972,134.51,7368.203386,15.748032,6,P-GPS,,2
527300,10/10/2019 19:06,19.28343162,-99.13872543,15.748032,,,7368.203386,0,0.056179792,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0,0,-0.223694,289.8,0.8,2.8,0,0,1024,1024,1111,1024,288,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
527400,10/10/2019 19:06,19.28343134,-99.1387256,15.748032,,,7368.203386,0,0.107402234,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0,0,-0.223694,290.2,0.6,2.7,0,0,1024,1024,1024,1024,288,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
527500,10/10/2019 19:06,19.28343131,-99.13872565,15.748032,,,7368.203386,0,0.120089571,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0,0,0,290.8,0.5,2.9,0,0,1024,1024,1024,1024,288.7,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
527600,10/10/2019 19:06,19.28343146,-99.13872559,15.748032,,,7368.203386,0,0.062545934,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0,0,0,291.4,0.6,3,0,0,1024,1024,1024,1024,289.1,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
527700,10/10/2019 19:06,19.28343137,-99.13872575,15.748032,,,7368.203386,0,0.110722116,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0,0,-0.223694,291.9,0.7,2.5,0,0,1024,1024,1024,1024,289.5,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
527800,10/10/2019 19:06,19.2834315,-99.13872568,16.076116,,,7368.53147,0.223694,0.059794949,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,-0.447388,292.3,0.8,1.8,0,0,1024,1024,1024,1024,290,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.53147,16.076116,6,P-GPS,,2
527900,10/10/2019 19:06,19.28343161,-99.13872561,15.748032,,,7368.203386,0.223694,0.013493373,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,0.223694,292.8,0.8,1.3,0,0,1024,1024,1024,1024,290.4,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
528000,10/10/2019 19:06,19.28343178,-99.1387255,15.748032,,,7368.203386,0.223694,0.058812994,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,0,293.1,0.9,0.9,0,0,1024,1024,1024,1024,290.8,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
528100,10/10/2019 19:06,19.28343184,-99.13872546,15.748032,,,7368.203386,0.223694,0.084957352,11,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,0,293.5,1,0.6,0,0,1024,1024,1024,1024,291.2,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
528200,10/10/2019 19:06,19.28343229,-99.13872502,15.748032,,,7368.203386,0.223694,0.306745417,12,0,14.591,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,0,293.9,0.8,0.3,0,0,1024,1024,1024,1024,291.6,-2.4,44,3.635,3.65,3.65,3.646,0,0,11.873,134.51,7368.203386,15.748032,6,P-GPS,,2
528300,10/10/2019 19:06,19.2834323,-99.13872505,15.419948,,,7367.875302,0.223694,0.304956047,12,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,0,294.2,0.7,-0.3,0,0,1024,1024,1024,1024,291.9,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7367.875302,15.419948,6,P-GPS,,2
528400,10/10/2019 19:06,19.28343268,-99.13872495,15.419948,,,7367.875302,0.223694,0.438572849,11,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,0,294.4,0.6,-0.6,0,0,1024,1024,1024,1024,292.2,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7367.875302,15.419948,6,P-GPS,,2
528500,10/10/2019 19:06,19.28343278,-99.13872495,15.748032,,,7368.203386,0.223694,0.472650934,11,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0.223694,0,-0.223694,294.6,0.7,-0.9,0,0,1024,1024,1224,1024,292.5,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7368.203386,15.748032,6,P-GPS,,2
528600,10/10/2019 19:06,19.28343274,-99.13872505,15.748032,,,7368.203386,0,0.44326445,11,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0,0,0,294.7,0.8,-1.2,0,0,1024,1024,1442,993,292.8,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7368.203386,15.748032,6,P-GPS,,2
528700,10/10/2019 19:06,19.28343279,-99.13872508,15.748032,,,7368.203386,0,0.457782167,11,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0,0,-0.671082,294.8,1.1,-1.3,0,0,1024,1024,1632,949,293,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7368.203386,15.748032,6,P-GPS,,2
528800,10/10/2019 19:06,19.28343283,-99.1387251,15.748032,,,7368.203386,0,0.467221144,11,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0,0,-1.565858,295.3,1.7,-0.8,0,0,1024,1024,1639,962,292.9,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7368.203386,15.748032,6,P-GPS,,2
528900,10/10/2019 19:06,19.28343283,-99.13872515,16.076116,,,7368.53147,0,0.45962928,11,0,14.463,7369.187638,16.732284,0.894776,1.937441007,0,0,-2.460634,296,2.4,-0.5,0,0,1024,1024,1603,983,292.9,-2.4,44,3.603,3.623,3.623,3.626,0,0,15.649,134.51,7368.53147,16.076116,6,P-GPS,,2
